business_name,category,emirate,city,address,phone,email,website_url,source_url,source_name,last_verified_at,services
"Kook cafe","Food Chains & Restaurants","General Luna","General Luna","Tourism Road, General Luna, Siargao","","","http://kookcafe.ph","https://www.openstreetmap.org/node/7051889791","OpenStreetMap","2026-03-11T22:53:09.281Z",""
"Barrel Spot","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/7051889793","OpenStreetMap","2026-03-11T22:53:09.281Z",""
"Caridad Elementary School","Schools & Education","Pilar","Pilar","Pilar, Siargao","","","","https://www.openstreetmap.org/node/7062142149","OpenStreetMap","2026-03-11T22:53:09.281Z",""
"Whitebeard Coffee","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/7068952107","OpenStreetMap","2026-03-11T22:53:09.281Z",""
"Lamari Siargao","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/7099257986","OpenStreetMap","2026-03-11T22:53:09.281Z",""
"Cff GL","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/7114444185","OpenStreetMap","2026-03-11T22:53:09.281Z",""
"Azuete","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/7185723885","OpenStreetMap","2026-03-11T22:53:09.281Z",""
"Keyun’s Burger","Food Chains & Restaurants","General Luna","General Luna","Tourism Road, Siargao","+63939 881 4579","","","https://www.openstreetmap.org/node/7235034585","OpenStreetMap","2026-03-11T22:53:09.281Z",""
"Dapa Central Fire Station","Essentials & Services","Dapa","Dapa","Dapa, Siargao","","","","https://www.openstreetmap.org/node/7276041056","OpenStreetMap","2026-03-11T22:53:09.281Z",""
"Pitogo Primary School","Schools & Education","San Benito","San Benito","San Benito, Siargao","","","","https://www.openstreetmap.org/node/7877123836","OpenStreetMap","2026-03-11T22:53:09.281Z",""
"Miguel's Taqueria y Cerveceria","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/8422297617","OpenStreetMap","2026-03-11T22:53:09.281Z",""
"Isla Cusina","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/8422304817","OpenStreetMap","2026-03-11T22:53:09.281Z",""
"Kimstaurant","Food Chains & Restaurants","General Luna","General Luna","Tourism Road, Siargao","","","","https://www.openstreetmap.org/node/8439785217","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"Tom N Toms Coffee","Food Chains & Restaurants","General Luna","General Luna","Tourism Road, Siargao","","","","https://www.openstreetmap.org/node/8439785317","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"Del Pilar Primary School","Schools & Education","General Luna","General Luna","National Road, San Isidro, Siargao","","","","https://www.openstreetmap.org/node/8502233574","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"San Benito National High School","Schools & Education","San Benito","San Benito","San Benito, Siargao","","","","https://www.openstreetmap.org/node/8502240845","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"Pacifico Primary School","Schools & Education","General Luna","General Luna","San Isidro, Siargao","","","","https://www.openstreetmap.org/node/8502244214","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"San Benito Central Elementary School","Schools & Education","San Benito","San Benito","San Benito, Siargao","","","","https://www.openstreetmap.org/node/8502261619","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"Tigasao Elementary School","Schools & Education","General Luna","General Luna","National Road, San Isidro, Siargao","","","","https://www.openstreetmap.org/node/8502718510","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"Del Carmen National High School","Schools & Education","Del Carmen","Del Carmen","Del Carmen, Siargao","","","","https://www.openstreetmap.org/node/8505757148","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"Numancia Central Elementary School","Schools & Education","Del Carmen","Del Carmen","Del Carmen, Siargao","","","","https://www.openstreetmap.org/node/8505759141","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"Montserrat","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/8597800248","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"Dao Primary School","Schools & Education","General Luna","General Luna","General Luna, Siargao","","","","https://www.openstreetmap.org/node/8736444629","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"Caub","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/8752431789","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"Cabitoonan Elementary School","Schools & Education","General Luna","General Luna","General Luna, Siargao","","","","https://www.openstreetmap.org/node/8961833416","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"Libertad Elementary School","Schools & Education","General Luna","General Luna","General Luna, Siargao","","","","https://www.openstreetmap.org/node/8961834730","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"Magsaysay Elementary School","Schools & Education","General Luna","General Luna","General Luna, Siargao","","","","https://www.openstreetmap.org/node/8961835292","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"Mabuhay Primary School","Schools & Education","Del Carmen","Del Carmen","Del Carmen, Siargao","","","","https://www.openstreetmap.org/node/8961870025","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"Mam-on Primary School","Schools & Education","General Luna","General Luna","General Luna, Siargao","","","","https://www.openstreetmap.org/node/8961882893","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"Santa Cruz","Schools & Education","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/8961887852","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"Buenavista Elementary School","Schools & Education","Dapa","Dapa","Dapa, Siargao","","","","https://www.openstreetmap.org/node/8961902483","OpenStreetMap","2026-03-11T22:53:09.282Z",""
"Dagohoy National High School-Annex","Schools & Education","Dapa","Dapa","Dapa, Siargao","","","","https://www.openstreetmap.org/node/8961909411","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"Dagohoy Elementary School","Schools & Education","Dapa","Dapa","Dapa, Siargao","","","","https://www.openstreetmap.org/node/8961909412","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"New Uba Primary School","Schools & Education","Dapa","Dapa","Dapa, Siargao","","","","https://www.openstreetmap.org/node/8961910285","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"Wild","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9267465817","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"Catch","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9275319417","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"Zicatela","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9275343617","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"Cambas-ac","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9482539619","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"Rural Health Unit Dapa","Essentials & Services","Dapa","Dapa","Santo Niño Street, Dapa, Siargao","","","","https://www.openstreetmap.org/node/9581932805","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"Kurvada","Food Chains & Restaurants","General Luna","General Luna","Tourism Road, Siargao","","","https://www.facebook.com/Kurvada-siargao-1503507063123154","https://www.openstreetmap.org/node/9766166057","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"D' Crossroad Siargao","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9826983213","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"Metropolitan Doctors clinic and laboratory","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9827085875","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"Green Waves Café","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9827269990","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"Euronet","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9827317855","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"BDO","Banks & ATMs","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9827599520","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"MJ's Burger Shop","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9829518108","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"Datsco bus stop","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9829690767","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"Fruit and vegetable stalls / market both sides of roads","Wet Market","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9829737632","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"Datsco Bus Terminal Dapa","Airports & Transport Terminals","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9829929557","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"Surigao Pet Doctors","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9830156871","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"Baybayin Library","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9830160296","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"Gen. Luna Fire Station","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9830465983","OpenStreetMap","2026-03-11T22:53:09.283Z",""
"Full Tank","Gasoline Stations","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9830668195","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Villa Cali","Hotels & Stays","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9830704230","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Bicycle Rental","Transport Rentals","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9830726509","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Guyums Burger","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9832153295","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Toilets","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9832220407","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Fayeyeh Bar","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9833533956","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Strum Music Café","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9833559937","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Our mother of perpetual help","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/9835086131","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Shapeshifter Surf Shop Siargao","Surf Schools & Rentals","General Luna","General Luna","Back Road, Surigao del Norte, Siargao","","","","https://www.openstreetmap.org/node/10079820642","OpenStreetMap","2026-03-11T22:53:09.284Z","The 1st shop to officially accept Bitcoin lightning payments in Siargao, Philippines in collaboration with Cloud21Siargao! Stop in for fair prices on surf gear, motorcycle rentals, and your other island essentials."
"Pukaw Bistro","Food Chains & Restaurants","General Luna","General Luna","General Luna, Siargao, Siargao","","","","https://www.openstreetmap.org/node/10087649534","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Pukaw Money Exchange","Essentials & Services","General Luna","General Luna","General Luna, Siargao","","","","https://www.openstreetmap.org/node/10089254566","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Shapeshifter Money Exchange","Essentials & Services","General Luna","General Luna","General Luna, Siargao","","","","https://www.openstreetmap.org/node/10089268876","OpenStreetMap","2026-03-11T22:53:09.284Z","If you need to cash out your digital Satoshis or Pesos, come to Shapeshifter Money Exchange. We can give you paper currency in exchange for your digital Pesos or Satoshis."
"North Dirty Kitchen","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/10694405005","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Big Belly Restaurant","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/10753022205","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Dagohoy","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/10790952194","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Datsco New Local Bus Terminal","Airports & Transport Terminals","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/10839086605","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Suyangan","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/10927663365","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Mam-on","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/10927674549","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Anajawan","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/10927674559","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Santa Felomina","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/10927705501","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Casulian Island","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/10927877803","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Corregidor","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/10927895057","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"N. Sering","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/10927897961","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Buenavista","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/10927921313","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"San Carlos","Transport Rentals","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/10927921316","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"San Miguel","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/10927934737","OpenStreetMap","2026-03-11T22:53:09.284Z",""
"Halian","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/10943487587","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Basilyo Seafoods Restaurant","Food Chains & Restaurants","General Luna","General Luna","Dapa - General Luna Road, Siargao","","","","https://www.openstreetmap.org/node/10946033805","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"BAR 150","Food Chains & Restaurants","General Luna","General Luna","Tourism Road, Siargao","","","","https://www.openstreetmap.org/node/10950138805","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"EnerG Gas Station","Gasoline Stations","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/11223675637","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Canbank","Banks & ATMs","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/11240322829","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"CFF Born Again Church","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/11247818337","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Sibol","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/11337022896","OpenStreetMap","2026-03-11T22:53:09.285Z","Bar-Café"
"La Mesa","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/11458887069","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"VAN Surf Camp","Surf Schools & Rentals","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/11847167826","OpenStreetMap","2026-03-11T22:53:09.285Z","Near backside burger and Limcamtin appliances supplier"
"People's pharmacy","Essentials & Services","General Luna","General Luna","Siargao","09669473823","peoplespharmacysiargao@gmail.com","","https://www.openstreetmap.org/node/11865745169","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Doña Helene","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/12278074772","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Jubang","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/12278214950","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Backside Burger","Food Chains & Restaurants","General Luna","General Luna","Dapa-Union-General Luna Road, Siargao","","","","https://www.openstreetmap.org/node/12300618901","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Joy 2X Sidlakan Burger House","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/12573379201","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"paTEAlawa","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/12577026504","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Tubig-Ajan Cold Spring","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/13231355646","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Halika Mobile","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/13233973827","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Daniela's  Fried Chicken","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/13233973828","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Mekong","Food Chains & Restaurants","General Luna","General Luna","Tourism Road, General Luna, Siargao","","","","https://www.openstreetmap.org/node/13236032512","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Carindelia","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/13352625040","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"D'Meetup Restobar","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/13363191176","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Pemar Grill House","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/13363230838","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Isla Burger","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/13368501940","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Little Rotti","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/13369406732","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"General Luna Integrated Terminal, New location for Datsco bus to Dapa","Airports & Transport Terminals","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/13518301447","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"JT'S Manukan Grille","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/13521396901","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Miss Krispy","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/node/13524151501","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Sayak Airport","Airports & Transport Terminals","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/way/322148346","OpenStreetMap","2026-03-11T22:53:09.285Z",""
"Sayak Elementary School","Schools & Education","Del Carmen","Del Carmen","Santa Monica-San Isidro Road, Sayak, Del Carmen, Siargao","","","","https://www.openstreetmap.org/way/323732027","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Cancohoy Elementary School","Schools & Education","Del Carmen","Del Carmen","Del Carmen, Siargao","","","","https://www.openstreetmap.org/way/323736988","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Dapa Municipal Police Station","Government Offices","Dapa","Dapa","Dapa, Siargao","","","","https://www.openstreetmap.org/way/332242949","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Dapa Ferry Passenger Terminal Building","Airports & Transport Terminals","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/way/332242950","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"EastWest Unibank","Banks & ATMs","Dapa","Dapa","Dapa, Siargao","","","","https://www.openstreetmap.org/way/332242951","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Dapa Municipal Hall","Government Offices","Dapa","Dapa","Dapa, Siargao","","","","https://www.openstreetmap.org/way/332242953","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Siargao Hall of Justice","Government Offices","General Luna","General Luna","Dapa - General Luna Road, General Luna, Siargao","","","","https://www.openstreetmap.org/way/332248689","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Pilar Central Elementary School","Schools & Education","Pilar","Pilar","Osmeña-Pilar Road, Pilar, Siargao","","","","https://www.openstreetmap.org/way/332250733","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Suyangan Elementary School","Schools & Education","General Luna","General Luna","General Luna, Siargao","","","","https://www.openstreetmap.org/way/332259947","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Pilar Gymnasium","Essentials & Services","General Luna","General Luna","Gerona Street, Siargao","","","","https://www.openstreetmap.org/way/338642249","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Bahay Pamahalaan ng Bayan ng Pilar","Government Offices","General Luna","General Luna","Gerona Street, Siargao","","","","https://www.openstreetmap.org/way/338642263","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"General Luna Town Hall","Government Offices","General Luna","General Luna","General Luna, Siargao","","","","https://www.openstreetmap.org/way/338647892","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"General Luna Rural Health Unit","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/way/338647893","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Our Lady of Mount Carmel","Transport Rentals","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/way/338726550","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Katipunan Elementary School","Schools & Education","Del Carmen","Del Carmen","National Road, Del Carmen, Siargao","","","","https://www.openstreetmap.org/way/369104357","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Bay-ang Elementary School","Schools & Education","Socorro","Socorro","Socorro, Siargao","","","","https://www.openstreetmap.org/way/450150205","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Nueva Estrella Central Elementary School","Schools & Education","Socorro","Socorro","Socorro, Siargao","","","","https://www.openstreetmap.org/way/464306945","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Suyangan National High School","Schools & Education","General Luna","General Luna","General Luna, Siargao","","","","https://www.openstreetmap.org/way/478981288","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Anajawan Elementary School","Schools & Education","General Luna","General Luna","General Luna, Siargao","","","","https://www.openstreetmap.org/way/479053245","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Sudlon Elementary School","Schools & Education","Socorro","Socorro","Socorro, Siargao","","","","https://www.openstreetmap.org/way/479238499","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Pamosaingan Elementary School","Schools & Education","Socorro","Socorro","Socorro, Siargao","","","","https://www.openstreetmap.org/way/479473747","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Tangbo Elementary School","Schools & Education","Santa Monica","Santa Monica","Santa Monica, Siargao","","","","https://www.openstreetmap.org/way/480116518","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Cambas-ac Elementary School","Schools & Education","Dapa","Dapa","Dapa, Siargao","","","","https://www.openstreetmap.org/way/482943299","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Corregidor Elementary School","Schools & Education","Dapa","Dapa","Dapa, Siargao","","","","https://www.openstreetmap.org/way/483216605","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Salvacion Elementary School","Schools & Education","Pilar","Pilar","San Jose Street, Pilar, Siargao","","","","https://www.openstreetmap.org/way/485271747","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Salvacion Barangay Center","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/way/485291880","OpenStreetMap","2026-03-11T22:53:09.286Z",""
"Salvacion Catholic Church","Essentials & Services","General Luna","General Luna","San Jose Street, Siargao","","","","https://www.openstreetmap.org/way/485291893","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"His Majesty Chirstian Church","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/way/487293903","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"Salvacion Health Center","Essentials & Services","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/way/487338033","OpenStreetMap","2026-03-11T22:53:09.287Z","Small clinic for Salvacion people"
"Lasala Elementary School","Schools & Education","Del Carmen","Del Carmen","Del Carmen, Siargao","","","","https://www.openstreetmap.org/way/543231868","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"Hali-an Elementary School","Schools & Education","Del Carmen","Del Carmen","Del Carmen, Siargao","","","","https://www.openstreetmap.org/way/543426445","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"Sapao Central Elementary School","Schools & Education","Santa Monica","Santa Monica","Santa Monica, Siargao","","","","https://www.openstreetmap.org/way/581474936","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"Rizal Elementary School","Schools & Education","Santa Monica","Santa Monica","San Pedro Street, Santa Monica, Siargao","","","","https://www.openstreetmap.org/way/581474937","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"Garcia Primary School","Schools & Education","Santa Monica","Santa Monica","Santa Monica, Siargao","","","","https://www.openstreetmap.org/way/581474938","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"Ideal","Food Chains & Restaurants","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/way/640955482","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"Santa Paz Elementary School","Schools & Education","General Luna","General Luna","Bonono Street, San Isidro, Siargao","","","","https://www.openstreetmap.org/way/756111164","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"N. Sering Elementary School","Schools & Education","Socorro","Socorro","Socorro, Siargao","","","","https://www.openstreetmap.org/way/756146938","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"Nueva Elementary Estrella National High School","Schools & Education","Socorro","Socorro","Socorro, Siargao","","","","https://www.openstreetmap.org/way/771551328","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"Consolacion National High School","Schools & Education","Dapa","Dapa","Dapa, Siargao","","","","https://www.openstreetmap.org/way/773153686","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"Burgos National High School","Schools & Education","Burgos","Burgos","Burgos, Siargao","","","","https://www.openstreetmap.org/way/773691996","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"Nissi Savers Oil","Gasoline Stations","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/way/779225837","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"Bahay Pamahalaan ng Barangay Santa Felomina","Government Offices","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/way/789337645","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"Bahay Pamahalaan ng Barangay Consolacion","Government Offices","General Luna","General Luna","Siargao","","","","https://www.openstreetmap.org/way/789337879","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"Songkoy Elementary School","Schools & Education","Socorro","Socorro","Rizal Street, Socorro, Siargao","","","","https://www.openstreetmap.org/way/804892677","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"Del Pilar Community Primary School","Schools & Education","Socorro","Socorro","Cosmiano Street, Socorro, Siargao","","","","https://www.openstreetmap.org/way/804892678","OpenStreetMap","2026-03-11T22:53:09.287Z",""
"Pamosaingan National High School","Schools & Education","Socorro","Socorro","Socorro, Siargao","","","","https://www.openstreetmap.org/way/804899393","OpenStreetMap","2026-03-11T22:53:09.287Z",""
